local_nano_time,quote_nano_time,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
1597988226623874048,1597988226913000192,2020-08-21 13:37:06.913000,115930.0,116920.0,114770.0,116850.0,nan,115706.616,181476,20997973880.0,107032,115940.0,7,115920.0,1,115950.0,11,115910.0,9,115960.0,5,115900.0,15,115970.0,6,115890.0,6,115980.0,6,115880.0,23
1597988227125359104,1597988227436000000,2020-08-21 13:37:07.436000,115940.0,116920.0,114770.0,116850.0,nan,115706.635,181491,20999712900.0,107037,115950.0,11,115940.0,7,115960.0,5,115930.0,1,115970.0,6,115920.0,3,115980.0,6,115910.0,9,115990.0,42,115900.0,15
1597988227627592960,1597988227936000000,2020-08-21 13:37:07.936000,115930.0,116920.0,114770.0,116850.0,nan,115706.645,181499,21000640410.0,107038,115940.0,21,115920.0,3,115950.0,11,115910.0,9,115960.0,5,115900.0,15,115970.0,6,115890.0,7,115980.0,5,115880.0,23
1597988228622095104,1597988228901999872,2020-08-21 13:37:08.902000,115940.0,116920.0,114770.0,116850.0,nan,115706.648,181501,21000872290.0,107038,115940.0,19,115920.0,3,115950.0,11,115910.0,9,115960.0,5,115900.0,15,115970.0,6,115890.0,7,115980.0,5,115880.0,23
1597988229119613952,1597988229431000064,2020-08-21 13:37:09.431000,115940.0,116920.0,114770.0,116850.0,nan,115706.648,181501,21000872290.0,107038,115940.0,19,115930.0,2,115950.0,11,115920.0,3,115960.0,5,115910.0,9,115970.0,6,115900.0,15,115980.0,5,115890.0,7
1597988229620701952,1597988229932000000,2020-08-21 13:37:09.932000,115930.0,116920.0,114770.0,116850.0,nan,115706.65,181503,21001104150.0,107038,115930.0,1,115920.0,3,115940.0,19,115910.0,9,115950.0,11,115900.0,15,115960.0,5,115890.0,7,115970.0,6,115880.0,22
1597988230148347904,1597988230432000000,2020-08-21 13:37:10.432000,115930.0,116920.0,114770.0,116850.0,nan,115706.65,181503,21001104150.0,107038,115930.0,2,115920.0,4,115940.0,19,115910.0,9,115950.0,11,115900.0,15,115960.0,5,115890.0,7,115970.0,6,115880.0,22
1597988230627309056,1597988230935000064,2020-08-21 13:37:10.935000,115930.0,116920.0,114770.0,116850.0,nan,115706.652,181504,21001220080.0,107039,115930.0,1,115920.0,4,115940.0,19,115910.0,9,115950.0,11,115900.0,15,115960.0,5,115890.0,7,115970.0,6,115880.0,22
1597988231127352064,1597988231436999936,2020-08-21 13:37:11.437000,115930.0,116920.0,114770.0,116850.0,nan,115706.654,181506,21001451940.0,107040,115940.0,19,115930.0,1,115950.0,11,115920.0,4,115960.0,5,115910.0,9,115970.0,5,115900.0,15,115980.0,5,115890.0,3
1597988231630715904,1597988231910000128,2020-08-21 13:37:11.910000,115930.0,116920.0,114770.0,116850.0,nan,115706.655,181507,21001567870.0,107041,115940.0,19,115930.0,1,115950.0,11,115920.0,4,115960.0,5,115910.0,9,115970.0,5,115900.0,15,115980.0,5,115890.0,3
1597988232128833024,1597988232423000064,2020-08-21 13:37:12.423000,115930.0,116920.0,114770.0,116850.0,nan,115706.658,181509,21001799730.0,107040,115930.0,4,115920.0,4,115940.0,19,115910.0,9,115950.0,11,115900.0,15,115960.0,5,115890.0,3,115970.0,5,115880.0,22
1597988232621902080,1597988232932000000,2020-08-21 13:37:12.932000,115920.0,116920.0,114770.0,116850.0,nan,115706.662,181513,21002263410.0,107040,115930.0,4,115910.0,9,115940.0,19,115900.0,15,115950.0,11,115890.0,3,115960.0,5,115880.0,22,115970.0,5,115870.0,8
1597988233123140096,1597988233405999872,2020-08-21 13:37:13.406000,115920.0,116920.0,114770.0,116850.0,nan,115706.662,181513,21002263410.0,107040,115920.0,7,115910.0,10,115930.0,9,115900.0,15,115940.0,19,115890.0,2,115950.0,11,115880.0,22,115960.0,5,115870.0,8
1597988233631130880,1597988233912000000,2020-08-21 13:37:13.912000,115930.0,116920.0,114770.0,116850.0,nan,115706.686,181533,21004581740.0,107046,115930.0,3,115900.0,15,115940.0,19,115890.0,2,115950.0,11,115880.0,22,115960.0,5,115870.0,8,115970.0,5,115860.0,8
1597988234142939904,1597988234427000064,2020-08-21 13:37:14.427000,115930.0,116920.0,114770.0,116850.0,nan,115706.7,181545,21005972900.0,107049,115940.0,19,115930.0,8,115950.0,11,115910.0,8,115960.0,5,115900.0,15,115970.0,5,115890.0,2,115980.0,5,115880.0,22
1597988234626478080,1597988234937999872,2020-08-21 13:37:14.938000,115930.0,116920.0,114770.0,116850.0,nan,115706.71,181553,21006900340.0,107049,115930.0,1,115910.0,8,115940.0,20,115900.0,15,115950.0,11,115890.0,2,115960.0,5,115880.0,22,115970.0,5,115870.0,8
1597988235133465088,1597988235413000192,2020-08-21 13:37:15.413000,115930.0,116920.0,114770.0,116850.0,nan,115706.71,181553,21006900340.0,107049,115930.0,2,115910.0,8,115940.0,17,115900.0,15,115950.0,11,115890.0,2,115960.0,5,115880.0,22,115970.0,5,115870.0,8
